0,1,2,3,4,5
Chart 20: DistribuƟ on of Occupancy Rates by Region (Percentage)- 2018,,,,,
100%,,,,,
90%,,,,,
79.19,,,,,
,,,,,
80%75.4175.41,,,,,
,73.1073.10,,,,
,,71.3571.35,71.6771.67,71.3771.37,
,,,,,68.4868.48
70%,,,,,
60%,,,,,
50%,,,,,
40%,,,,,
30%,,,,,
20%,,,,,
10%,,,,,
0%,,,,,
Colombo CityGreater Colombo,South Coast,East Coast,Hill Country,Ancient Cities,Northern Region
