0,1,2,3,4,5,6,7
Table I: World Tourist Arrivals by Region,,,,,,,
,,,Interna(cid:415) onal Tourist Arrivals (Millions),,,,
Region,2010,2015,2017,2018*,Share,Change %,
,,,,,2018*,17/16,18*/17
Europe,487.0,605.7,674.4,712.6,50.8,8.6,5.7
Asia and the Paciﬁ c,208.2,284.1,323.0,342.6,24.4,5.6,6.1
Americas,150.4,194.1,211.1,217.2,15.5,4.9,2.9
Africa,50.4,53.5,62.6,67.1,4.8,8.2,7.3
Middle East,55.4,58.1,57.6,63.6,4.5,4.1,10.3
World,951,"1,196","1,329","1,403",100,7.0,5.6
