0,1
,Number of
District,Establishments
Anuradhapura,4
Badulla,1
Batticaloa,1
Colombo,260
Galle,38
Gampaha,63
Hambantota,2
Jaffna,9
Kalutara,12
Kandy,25
Kegalle,16
Kilinochchi,1
Kurunegala,11
Matale,12
Matara,7
Moneragala,4
Mullaitivu,3
Nuwara Eliya,3
Polonnaruwa,2
Puttalam,6
Ratnapura,3
Trincomalee,2
