0,1,2,3,4,5
,,,,,Chart 3
,,,,Seasonality of Tourist Traffic - 2011,
"120,000",,,,,160
,,Arrivals,,Index,
,,,,,"97,517"
"100,000",,,,,140
,,,,,"90,889"
,,,,"83,786",
"80,000","74,197",,"75,130",,120
,,,,"72,463",
,,,,,"69,563"
,,"65,797",,"63,835",
,,,,,"Index60,219"
"60,000",,,,"53,636",100
,,,,"48,943",
"40,000",,,,,80
"20,000",,,,,60
