0,1,2,3,4,5,6
200620082010,,,,,,100
,,,,,,90
Year,,,,,,
,,,,,,80
,,,,,,70
,,,,,,60
,,,,,,50
,,,,,,
,,,,,(,40i n   U S $ )
,,,,y,,
,,,r,D a,,
s,t,P e,,,,
i,,,,,,
T o u r,,,,,,
