0,1,2,3,4,5,6,7
Region,2008,2009,2010,,2011                 % Change,,
,,,,,09/08,10/09,11/10
Africa,45.7,46.7,49.8,49.8,2.2,6.6,0
Americas,147.1,140.7,149.8,156.2,-4.4,6.5,4.3
"East Asia  
& Pacific",171.2,171.0,193.0,203.4,-0.1,12.8,5.4
Europe,487.1,461.0,474.4,502.8,-5.6,2.9,6.0
Middle East,55.6,52.2,60.2,55.4,-6.1,15.3,-7.9
South Asia,10.3,10.1,11.6,12.6,-1.9,-1.9,14.5
World,917,882,939,980,-3.8,6.4,4.4
