0,1,2,3,4,5,6,7
"America-North
Asia-North East
Asia-South East
Asia-South
Australia
Europe-West
Europe-East
Middle East
Others","49,057
51,588
44,606
237,647
46,467
315,210
49,249
57,501
4,650","59,236
73,942
58,788
247,559
57,776
373,063
72,401
56,169
6,671","65,616
102,851
80,246
326,556
60,836
421,037
125,695
80,509
11,247","72,653
185,907
88,918
370,299
65,252
479,007
154,153
88,991
21,973","20.7
43.3
31.8
4.2
24.3
18.4
47.0
-2.3
43.5","10.8
39.1
36.5
31.9
5.3
12.9
73.6
43.3
68.8","10.7
80.8
10.8
13.4
7.3
13.8
22.6
10.5
95.4"
World,"855,975","1,005,605 1,274,593 1,527,153",,,17.5,26.7,19.8
