0,1,2,3,4,5,6,7
,,,3%,0%,,,
,,,,,,,Hotels and Restaurants
,,,,,2%,,
,,1%,,,,,
,,,,,,,Travel Agents and Tour Operators
,1%,,,,,,
,,,,,,,Airlines
5%,,,,,,,
7%,,,,,,,Agencies Providing Recreational
,,,,,,,Facilities
,,,,,,,Tourist Shops
,,,,,,,Guides (Formal & Informal) *
,,,,,,,National Tourist Organization
,,,,,,81%,
,,,,,,,State Sector
