0,1,2,3,4,5,6
29,Sri Lankan Airlines Ltd,,217,"70,525",325,49.2
30,Thai Air Asia,A320(186Y),186,744,4,0.5
31,Thai Airways,"A330, A333, B777",302,"1,510",5,1.1
32,Thai Lion Air,"B737-800, B737-900, A330-343",291,"2,037",7,1.4
33,Turkish Airlines,A330,289,"2,023",7,1.4
34,Vistara Airlines,A320,164,984,6,0.7
,,Total,,"143,296",624,100.0
