0,1,2,3,4,5,6,7
,,,Air,,,Sea,
Year,Total,,,,,,
,,,,Colombo,Galle,,
,,Katunayake,Mattala,Harbour,Harbour,Talaimannar,Other
2019,"1,441,462","1,436,675",2,"1,148","2,470",-,1167
2020,"313,914","309,532",420,"1,047","2,819",-,96
2021,"309,220","304,979",36,"1,248","2,713",-,244
2022,"1,127,512","1,124,022",-,"1,466","1,922",-,102
2023,"1,465,326","1,462,246",137,"1,498","1,012",-,433
