0,1,2,3,4,5,6
,Industry- 2022 & 2023,,,2001,0.0,
,,Table II: Foreign Exchange Earnings by,,2002,,
,,,,2003,,
,,,,2004,,Chart 4: Tourist Receipts (US$) - 2001 to 2023
,,,,2005,,
,,,,2006,,
,,,,2007,,
,,,,2008,,
,,,,2009,,
,,,,2010,,
,,,,2011,,
,,,Year,2012,,
,,,,2013,,
,,,,2014,,
,,,,2015,,
,,,,2016,,
|Sri Lanka Tourism Development Authority|,,,,2017,,
,,,,2018,,
,,,,2019,,
,,,,2020,,
,,,,2021,,
,,,,2022,,
,,,,2023,,
