0,1,2,3,4,5,6
,,In Rs  Mn.,,,In US$ Mn.,
Source,,,,,,
,2015,2016,Change %,2015,2016,Change %
Banks,"44,502.7","53,889.3*",21.1,327.1,370.1*,13.1
Travel Agencies,"36,920.0","46,180.1*",25.1,271.4,317.2*,16.9
Shops,"43,975.6","52,766.2*",20.0,323.3,362.4*,12.1
Hotels,"262,799.4","338,015.4*",28.6,"1,931.7","2,321.5*",20.2
Gem,,,,,,
,"17,294.2","21,442.6*",24.0,127.1,147.3*,15.9
Corporation,,,,,,
Total,"405,492.0","512,293.6*",26.3,"2,980.6","3,518.5*",18.0
