0,1
District,"Number of 
Restaurants"
Anuradhapura,4
Badulla,4
Batticaloa,1
Colombo,275
Galle,39
Gampaha,67
Hambantota,3
Jaffna,9
Kalutara,12
Kandy,25
Kegalle,16
Kilinochchi,1
Kurunegala,11
Matale,12
Matara,7
Moneragala,4
Mullaitivu,3
Nuwara Eliya,6
Polonnaruwa,2
Puttalam,6
Ratnapura,3
Trincomalee,2
Total,512
