0,1,2,3,4,5
Israel,707,0,707,0,-
,359,0,359,0,-
Others,,,,,
M,"2,080",0,"2,080",0,-
IDDLE EAST,,,,,
Bahrain,59,0,59,0,-
Egypt,217,0,217,0,-
Iraq,72,0,72,0,-
Jordan,224,0,224,0,-
Kuwait,36,0,36,0,-
Lebanon,87,0,87,0,-
Oman,101,0,101,0,-
Qatar,4,0,4,0,-
Saudi Arabia,"1,167",0,"1,167",0,-
United Arab Emirates,64,0,64,0,-
,49,0,49,0,-
Others,,,,,
