0,1,2,3,4,5,6,7
Year,Total,Air,,Sea,,,
,,,Katunayake  Mattala,"Colombo 
Harbour","Galle 
Harbour",Talaimannar,Other
"1980 
1981 
1982 
1983 
1984 
1985 
1986 
1987 
1988 
1989 
1990 
1991 
1992 
1993 
1994 
1995 
1996 
1997 
1998 
1999 
2000 
2001 
2002 
2003 
2004 
2005 
2006 
2007 
2008 
2009 
2010 
2011 
2012 
2013 
2014 
2015 
2016 
2017 
2018 
2019","137,797 
185,035 
216,466 
244,955 
274,418 
239,272 
229,386 
257,760 
298,583 
285,510 
296,884 
310,373 
420,749 
416,246 
448,437 
504,420 
494,258 
530,712 
518,050 
496,963 
524,212 
505,341 
532,737 
591,126 
680,248 
727,301 
756,735 
862,011 
966,337 
962,786 
1,122,212 
1,239,290 
1,268,792 
1,261,506 
1,311,063 
1,356,411 
1,447,786 
1,439,429 
1,475,929 
1,441,462","100,803 
147,402 
185,215 
220,289 
229,568 
238,577 
228,925 
257,207 
297,677 
284,765 
296,080 
309,588 
419,726 
415,434 
447,224 
502,059 
493,407 
529,908 
517,222 
496,045 
523,485 
504,503 
531,909 
590,039 
679,131 
725,956 
756,735 
862,011 
966,337 
962,786 
1,122,212 
1,239,290 
1,268,792 
1,257,099 
1,307,133 
1,353,115 
1,442,645 
1,434,083 
1,471,481 
1,436,675","1,838 
1,638 
861 
1,225 
1,453 
358 
2","598 
730 
789 
578 
616 
695 
461 
553 
906 
745 
804 
785 
1,023 
812 
1,213 
2,361 
851 
804 
828 
918 
727 
838 
828 
1,087 
1,117 
1,345 
- 
- 
- 
- 
- 
- 
- 
931 
744 
1,153 
2,694 
1,883 
1,381 
1,148","- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
1,638 
1,548 
1,282 
1,037 
1,285 
1,950 
2,470","36,396 
36,903 
30,462 
24,088 
44,234 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
-","- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
- 
185 
725 
759 
1,167"
2020,"313,914","309,532",420,"1,047","2,819",-,96
