0,1,2,3,4,5,6,7
Country,Tourist Arrivals,"Tourist 
Arrival Mn","Duration of 
Stay(Est)","Occupancy 
Rate(Est)","Spending Per 
day USD (Est)","Receipts per 
Tourist(USD)","International 
Tourist 
Receipts 
(USD Mn)"
India,"8,030,000",8.03,N/A,61.3,N/A,"2,615.19","21,000"
Maldives,"1,234,000",1.23,5.7,69.0,364.95,"2,080.23","2,567"
Thailand,"29,900,000",29.90,9.5,76.3,158.57,"1,501.67","44,900"
Malaysia,"25,700,000",25.70,5.8,67.1,117.40,680.93,"17,500"
Singapore,"15,231,469",15.23,3.6,85.0,381.08,"1,089.85","16,600"
Indonesia,"9,736,000",9.74,8.5,N/A,152.22,"1,109.29","10,800"
Sri Lanka,"1,798,380",1.80,10.1,74.5,164.20,"1,657.05","2,980"
