0,1,2,3,4,5,6,7
Country,Tourist Arrivals,"Tourist 
Arrival Mn","Duration of 
Stay(Est)","Occupancy 
Rate(Est)","Spending Per 
day USD (Est)","Receipts per 
Tourist(USD)","International 
Tourist 
Receipts 
(USD Mn)"
India,"6,970,000",6.97,9.0,58.4,294.04,"2,646.34","18,445"
Maldives,"1,125,202",1.13,6.3,74.0,329.15,"2,073.67","2,333"
Thailand,"26,735,583",26.74,9.8,68.3,159.46,"1,562.71","41,780"
Malaysia,"25,715,000",25.72,8.1,69.5,103.20,835.93,"21,496"
Singapore,"11,898,000",11.90,3.5,86.3,463.49,"1,622.21","19,301"
Indonesia,"6,924,167",6.92,7.5,68.2,175.60,"1,316.98","9,119"
Sri Lanka,"1,274,000",1.27,8.6,71.7,156.58,"1,346.55","1,716"
