0,1,2,3,4,5,6,7
Country,Tourist Arrivals,"Tourist 
Arrival Mn","Duration of 
Stay(Est)","Occupancy 
Rate(Est)","Spending Per 
day USD (Est)","Receipts per 
Tourist(USD)","International 
Tourist 
Receipts 
(USD Mn)"
India,"7,680,000",7.68,9.0,60.4,277.82,"2,500.39","19,203"
Maldives,"1,205,000",1.21,6.1,74.1,366.78,"2,237.34","2,696"
Thailand,"24,780,000",24.78,10.0,67.5,155.11,"1,551.13","38,437"
Malaysia,"27,400,000",27.40,8.1,69.7,101.83,824.82,"22,600"
Singapore,"11,900,000",11.90,3.7,83.5,433.80,"1,605.04","19,100"
Indonesia,"7,473,490",7.47,7.6,68.2,154.46,"1,378.20","10,300"
Sri Lanka,"1,527,153",1.53,9.9,74.3,160.80,"1,591.92","2,431"
