0,1,2,3,4,5,6,7
Africa,46.7,49.9,49.4,52.6,8.8,-1.0,6.4
Americas,140.7,150.4,156.5,163.0,6.4,4.1,4.1
"East  Asia &
Pacific",171.0,193.1,204.7,219.5,13.2,6.0,7.2
Europe,461.0,486.6,516.9,534.4,3.0,6.2,3.4
Middle East,52.2,58.2,54.9,52.0,11.6,-5.6,-5.4
South Asia,10.1,12.0,13.5,14.1,19.1,12.6,4.2
World,882,950.2,995.9,"1,035.6",6.4,4.8,4.0
