0,1,2,3,4,5,6,7
"1
2
3
4
5
6
7
  
8
9
10","Private Foreign
Remitances
Textiles & 
Garments
Tea
Transportation
Rubber Based
Tourism
Computer & 
Information 
Technology
Services
Minor 
Agriculture 
Products
Petroleum 
Products
Others","569,103
463,509
164,869
153,826
97,831
91,926
39,251
41,897
61,170
451,974","26.7%
21.7%
7.7%
7.2%
4.6%
4.3%
1.8%
2.0%
2.9%
21.2%","1
2
3
4
5
6
7
8
9
  
10","Private Foreign
Remitances
Textiles & 
Garments
Transportation 
Tea
Tourism
Rubber Based 
Gems, diamonds 
and 
Jewellery
Petroleum 
Products
Computer & 
Information 
Technology
Services
Others","763,980
508,607
208,620
180,429
132,427
109,458
71,278
58,902
55,770
449,116","30.1%
20.0%
8.2%
7.1%
5.2%
4.3%
2.8%
2.3%
2.2%
17.7%"
,Total,"2,135,356",100.0,,Total,"2,538,587",100.0
