0,1,2,3,4,5,6,7
"America-North
Asia-North East
Asia-South East
Asia-South
Australasia
Europe-West
Europe-East
Middle East
Others","24,948
31,439
16,890
126,205
26,068
170,123
26,310
23,741
2,166","40,216
35,891
32,539
175,694
37,290
256,861
35,517
37,540
2,928","49,057
51,588
44,606
237,647
46,467
315,210
49,249
57,501
4,650","59,236
73,942
58,788
247,559
57,776
373,063
72,401
56,169
6,671","61.2
31.2
55
39.2
43
51
35
58.1
35.2","22
44.4
36.3
35.3
24.6
22.7
38.7
53.2
58.8","20.7
43.3
31.8
4.2
24.3
18.4
47
-2.3
43.5"
World,"447,939","654,476","855,975","1,005,605",46.1,30.8,17.5
