0,1
"classified hotels ,2024",
D,Number of
istrict,
,rooms
Anuradhapura,475
Batticaloa,177
Colombo,"6,503"
Galle,"2,537"
Gampaha,905
Hambantota,691
Jaffna,155
Kalutara,"1,679"
Kandy,"1,105"
Kurunegala,43
Matale,809
Matara,235
Moneragala,108
Nuwara Eliya,787
Polonnaruwa,161
Puttalam,442
Rathnapura,176
Trincomalee,174
Vavuniya,20
Total,"17,182"
