0,1
District,"Number of 
Restaurants"
Anuradhapura,4
Badulla,2
Batticaloa,1
Colombo,268
Galle,39
Gampaha,64
Hambantota,3
Jaffna,9
Kalutara,12
Kandy,25
Kegalle,16
Kilinochchi,1
Kurunegala,11
Matale,12
Matara,7
Moneragala,4
Mullaitivu,3
Nuwara Eliya,4
Polonnaruwa,2
Puttalam,6
Ratnapura,3
Trincomalee,2
