0,1,2,3
,,,
,9.8,,
,10.4,,
,9.4,,
,9.9,,
,12.8,,
,10.2,,
,8.8,,
,10.0,,
,7.2,,
,10.0,,
,10.9,,
,9.5,,
,4.9,,
,9.3,,
,,,13.8
,10.4,,
,,,
