0,1,2,3,4,5,6,7
"1
2
3
4
5
6
7
8
9
10","Private Foreign
Remitances
Textiles & 
Garments
Transportation 
Services
Tea
Tourism
Rubber Based 
Products Gems, 
Diamonds and
Jewellery
Petroleum 
Products Computer 
& Imformation
Technology
Services
Others","763,980
508,607
208,620
180,429
132,427
109,458
71,278
58,902
57,203
428,579","30.3%
20.2%
8.3%
7.2%
5.3%
4.3%
2.8%
2.3%
2.3%
17.0%","1
2
3
4
5
6
7
  
8
9
10","Private Foreign
Remitances
Textiles & 
Garments
Transportation
Services
Tourism
Tea
Rubber Based
Products
Computer & 
Information 
Technology
Services
Gems, Diamonda 
and Jewellery
Petroleum 
Products
Others","827,689
583,046
230,275
221,720
199,446
114,790
62,965
57,591
55,128
446,124","29.6%
20.8%
8.2%
7.9%
7.1%
4.1%
2.2%
2.1%
2.0%
15.9%"
,Total,"2,519,483",100.0,,Total,"2,798,774",100.0
