0,1
Country,Seating Capacity
INDIA,"33,311"
UAE,"17,714"
QATAR,"9,287"
MALDIVES,"7,889"
SINGAPORE,"7,753"
SAUDI ARABIA,"7,636"
THAILAND,"7,214"
MALAYSIA,"6,696"
CHINA,"5,494"
RUSSIA,"4,020"
KUWAIT,"3,990"
HONGKONG,"3,465"
TURKEY,"2,850"
UK,"2,535"
BAHARAIN,"2,260"
AUSTRALIA,"2,051"
INDONESIA,"1,596"
BANGALADESH,"1,411"
JAPAN,879
SEYCHELLES,720
SOUTH KOREA,586
SWITZERLAND,247
