0,1,2,3,4,5
,Details of Foreign Visitors by Location - 2015,,,Details of Domestic Visitors by Location - 2015,
Location,No. of Foreign Visitors,Revenue ( in Rs.),Location,No. of Local  Visitors,Revenue  ( in Rs.)
Anuradhapura,"74,075","275,399,855.00",Anuradhapura,"16,057","98,281.00"
Polonnaruwa,"180,048","586,392,421.00",Polonnaruwa,"89,380","269,120.00"
Sigiriya,"452,301","1,625,116,904.00",Sigiriya,"514,522","22,463,750.00"
Kataragama,116,"76,050.00",Kataragama,"16,020","285,810.00"
Galle,"15,663","8,453,380.00",Galle,44821,"1,219,630.00"
Dambulla,473,"124,370.00",Dambulla,659,"11,690.00"
Total,"722,676","2,495,562,980.00",Total,"681,459","24,348,281.00"
