0,1,2,3,4,5,6
Average Duration of Stay & Region - 2012 & 2013,,,,,,
,,,9.8,,,
North America,,,10.4,,,
,,,9.4,,,
Latin America,,,,,,
,,,9.9,,,
,,,,12.8,,
Western Europe,,,,,,
,,,10.2,,,
,,,8.8,,,2013
Eastern Europe,,,10.0,,,
,,7.2,,,,
Middle East,,,10.0,,,2012
,,,10.9,,,
Africa,,,9.5,,,
,4.9,,,,,
Asia,,,9.3,,,
,,,,,13.8,
Australasia,,,,,,
,,,10.4,,,
